package,dependency,version
ThomasWeiser/todomvc-elmfire,ThomasWeiser/elmfire-extra,1.0.2 <= v < 2.0.0
williamwhitacre/scaffold,ThomasWeiser/elmfire-extra,1.0.3 <= v < 2.0.0
fredcy/tezos-client,alpacaaa/elm-date-distance,1.0.3 <= v < 2.0.0
lguminski/elm-task-chain-and-port,ccapndave/elm-update-extra,2.1.0 <= v < 3.0.0
HackerExperience/HEBorn,ccapndave/elm-update-extra,2.3.1 <= v < 3.0.0
Dobiasd/Breakout,ccapndave/elm-update-extra,2.3.1 <= v < 3.0.0
dillonkearns/mobster,ccapndave/elm-update-extra,2.3.1 <= v < 3.0.0
vjousse/the-transcriber,ccapndave/elm-update-extra,2.3.1 <= v < 3.0.0
korczis/the-scratch,ccapndave/elm-update-extra,3.0.0 <= v < 4.0.0
sindikat/elm-matrix,circuithub/elm-array-extra,1.1.1 <= v < 2.0.0
kzenstratus/FloodIt,circuithub/elm-array-extra,1.1.2 <= v < 2.0.0
JustusAdam/elm-reactor-index,circuithub/elm-maybe-extra,1.4.0 <= v < 2.0.0
sindikat/elm-maybe-experimental,circuithub/elm-maybe-extra,1.4.0 <= v < 2.0.0
sindikat/elm-matrix,circuithub/elm-maybe-extra,1.5.0 <= v < 2.0.0
jasontbradshaw/garden-planner,circuithub/elm-maybe-extra,1.5.1 <= v < 2.0.0
JustusAdam/betablogger,circuithub/elm-maybe-extra,1.6.0 <= v < 2.0.0
danielnarey/elm-elma,danielnarey/elm-color-math,1.0.4 <= v < 2.0.0
danielnarey/elm-elma,danielnarey/elm-css-basics,3.1.0 <= v < 4.0.0
danielnarey/elm-elma,danielnarey/elm-stylesheet,7.1.1 <= v < 8.0.0
mcampbell/elmguess,elm-community/basics-extra,1.1.0 <= v < 2.0.0
SuperManEver/elm-hn,elm-community/basics-extra,1.2.0 <= v < 2.0.0
mthadley/EBoy,elm-community/basics-extra,2.0.0 <= v < 3.0.0
dillonkearns/mobster,elm-community/basics-extra,2.0.0 <= v < 3.0.0
joaalto/finnish-harvest-hours,elm-community/basics-extra,2.0.0 <= v < 3.0.0
kaiyote/elm-game-stub,elm-community/random-extra,1.0.0 <= v < 2.0.0
laurent-thuy/memory-game,elm-community/random-extra,1.0.0 <= v < 2.0.0
CarstenKoenig/LichterAus,elm-community/random-extra,1.0.0 <= v < 2.0.0
camjc/nestle-or-not,elm-community/random-extra,2.0.0 <= v < 3.0.0
bsima/aurelius,elm-community/random-extra,2.0.0 <= v < 3.0.0
xarvh/elm-haifisch,elm-community/random-extra,2.0.0 <= v < 3.0.0
orus-io/elm-nats,elm-community/random-extra,2.0.0 <= v < 3.0.0
mathphreak/yummy-goodness,elm-community/random-extra,2.0.0 <= v < 3.0.0
cbenz/elm-bridge-game,elm-community/random-extra,2.0.0 <= v < 3.0.0
francisdb/glmorph,elm-community/random-extra,2.0.0 <= v < 3.0.0
dillonkearns/mobster,elm-community/random-extra,2.0.0 <= v < 3.0.0
ravicious/elm-sweeper,elm-community/random-extra,2.0.0 <= v < 3.0.0
KurtRMueller/click-it,elm-community/random-extra,2.0.0 <= v < 3.0.0
nbardy/namesake,elm-community/random-extra,2.0.0 <= v < 3.0.0
zummenix/verbs,elm-community/random-extra,2.0.0 <= v < 3.0.0
basile-henry/haze,elm-community/random-extra,2.0.0 <= v <= 3.0.0
oliverbarnes/participate,elm-community/result-extra,2.0.0 <= v < 3.0.0
toastal/favicon-swapper,elm-community/result-extra,2.0.1 <= v < 3.0.0
pietro909/from-angular-to-elm,elm-community/result-extra,2.0.1 <= v < 3.0.0
electron-elm/core,elm-community/result-extra,2.2.0 <= v < 3.0.0
surprisetalk/slimetime-client,elm-community/result-extra,2.2.0 <= v < 3.0.0
elm-browser/core,elm-community/result-extra,2.2.0 <= v < 3.0.0
ianmjones/wp-cron-pixie,elm-community/result-extra,2.2.0 <= v < 3.0.0
SimplyNaOH/saveddit,elm-community/result-extra,2.2.0 <= v < 3.0.0
creativo-pty/inventory,elm-community/result-extra,2.2.0 <= v < 3.0.0
cjduncana/inventory,elm-community/result-extra,2.2.0 <= v < 3.0.0
richard-gebbia/live-query,elm-community/result-extra,2.2.0 <= v < 3.0.0
participateapp/web-client,elm-community/result-extra,2.2.0 <= v < 3.0.0
stil4m/elm-analyse,elm-community/result-extra,2.2.0 <= v < 3.0.0
elm-node/core,elm-community/result-extra,2.2.0 <= v < 3.0.0
neilgall/elm-openstreetmap,elm-community/string-extra,1.1.0 <= v < 2.0.0
erlandsona/caldwell,elm-community/string-extra,1.1.1 <= v < 2.0.0
billstclair/kakuro-master,elm-community/string-extra,1.1.1 <= v < 2.0.0
erlandsona/A-Em,elm-community/string-extra,1.1.1 <= v < 2.0.0
Ohlasy/archiv,elm-community/string-extra,1.1.1 <= v < 2.0.0
cbml-forth/hme,elm-community/string-extra,1.1.1 <= v < 2.0.0
opensolid/step,elm-community/string-extra,1.1.1 <= v < 2.0.0
iterate/itervent,elm-community/string-extra,1.1.1 <= v < 2.0.0
cloud8421/music-search-buddy,elm-community/string-extra,1.2.0 <= v < 2.0.0
easimonenko/bloggero-elm-mdl,elm-community/string-extra,1.3.0 <= v < 2.0.0
mtheoryx/elm-hello-world,elm-community/string-extra,1.3.1 <= v < 2.0.0
xarvh/elm-styled-html,elm-community/string-extra,1.3.1 <= v < 2.0.0
electron-elm/core,elm-community/string-extra,1.3.3 <= v < 2.0.0
richard-gebbia/live-query,elm-community/string-extra,1.3.3 <= v < 2.0.0
xarvh/elm-haifisch,elm-community/string-extra,1.4.0 <= v < 2.0.0
korczis/the-scratch,elm-community/string-extra,1.4.0 <= v < 2.0.0
billstclair/spokes,elm-community/string-extra,1.4.0 <= v < 2.0.0
stil4m/elm-analyse,elm-community/string-extra,1.4.0 <= v < 2.0.0
h2io/elm-modal,gdotdesign/elm-html-styles,1.0.0 <= v < 2.0.0
h2io/elm-app-skeleton,gdotdesign/elm-html-styles,1.0.0 <= v < 2.0.0
stil4m/elm-analyse,iosphere/elm-network-graph,2.0.0 <= v < 3.0.0
DenisKolodin/elm-dygraphs,justinmimbs/elm-date-extra,2.0.0 <= v < 3.0.0
thebritican/elm-calendar,justinmimbs/elm-date-extra,2.0.1 <= v < 3.0.0
svard/java-timeclock,justinmimbs/elm-date-extra,2.0.1 <= v < 3.0.0
roovo/typing-tutor,justinmimbs/elm-date-extra,2.0.2 <= v < 3.0.0
billstclair/kakuro-master,justinmimbs/elm-date-extra,2.0.2 <= v < 3.0.0
comsysto/harvest-overtime,justinmimbs/elm-date-extra,2.0.2 <= v < 3.0.0
abingham/accu-2017-elm-app,justinmimbs/elm-date-extra,2.0.2 <= v < 3.0.0
cbml-forth/hme,justinmimbs/elm-date-extra,2.0.2 <= v < 3.0.0
bitterjug/elm-wpc,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
jnoggle/italian-workflow,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
WillowDeploy/willow-deploy,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
vigneshm/elm-easy-budget,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
elm-bodybuilder/elegant,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
voteflux/vote-flux-v2,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
ktonon/aws-sdk-elm,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
dwyl/hapi-socketio-redis-chat-example,justinmimbs/elm-date-extra,2.0.3 <= v < 3.0.0
dillonkearns/mobster,norpan/elm-html5-drag-drop,1.0.2 <= v < 2.0.0
erlandsona/caldwell,pablohirafuji/elm-markdown,2.0.2 <= v < 3.0.0
erlandsona/A-Em,pablohirafuji/elm-markdown,2.0.2 <= v < 3.0.0
toastal/favicon-swapper,pukkamustard/elm-identicon,3.0.0 <= v < 4.0.0
thebritican/goat,rtfeldman/html-test-runner,2.0.0 <= v < 3.0.0
zynque/olw-p4,rtfeldman/html-test-runner,2.0.0 <= v <= 2.0.0
ravicious/kata-tennis,rtfeldman/node-test-runner,1.0.0 <= v < 2.0.0
RGBboy/websocket-server,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
Guilhermeslucas/jarbas,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
rogeriochaves/jarbas,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
splodingsocks/elm-add-import,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
datasciencebr/jarbas,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
BigTom/spcgame,rtfeldman/node-test-runner,3.0.0 <= v < 4.0.0
dillonkearns/mobster,scottcorgan/keyboard-combo,4.0.0 <= v < 5.0.0
syncrypt/elm-desktop,syncrypt/elm-date-distance,1.0.4 <= v < 2.0.0
justinmanley/waggle-data-display,Apanatshka/elm-signal-extra,3.3.1 <= v < 4.0.0
wetmore/elm-keyboard-shortcuts,Apanatshka/elm-signal-extra,5.1.0 <= v < 6.0.0
johnpmayer/celestia,Apanatshka/elm-signal-extra,5.2.1 <= v < 6.0.0
irh/snake,Apanatshka/elm-signal-extra,5.5.0 <= v < 6.0.0
vito/norad,Apanatshka/elm-signal-extra,5.6.0 <= v < 6.0.0
seanhess/start-app,Apanatshka/elm-signal-extra,5.6.0 <= v < 6.0.0
irh/asteroids,Apanatshka/elm-signal-extra,5.6.0 <= v < 6.0.0
Reed-Yuan/geo-elm,Apanatshka/elm-signal-extra,5.7.0 <= v < 5.7.1
Reed-Yuan/gpx-file-drop,Apanatshka/elm-signal-extra,5.7.0 <= v < 5.7.1
williamwhitacre/gigan,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
astynax/elm-tile-grid-engine,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
williamwhitacre/pylon,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
tiziano88/elm-harmonograph,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
bruno-cadorette/TheLambdaReactor,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
magnificat/magnificat.surge.sh,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
SekibOmazic/minesweeper,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
williamwhitacre/scaffold,Apanatshka/elm-signal-extra,5.7.0 <= v < 6.0.0
sonnym/elm-benchmark,Apanatshka/elm-signal-extra,3.2.1 <= v <= 3.2.1
NoRedInk/localdoc,Apanatshka/elm-signal-extra,5.7.0 <= v <= 5.7.0
Fresheyeball/elm-students,TheSeamau5/elm-random-extra,2.1.0 <= v < 3.0.0
blacktaxi/pwdgen-elm,blacktaxi/elm-random-secure,1.0.0 <= v < 2.0.0
weltenwort/scrum-tools,ccapndave/elm-effects-extra,1.0.2 <= v < 2.0.0
jivagoalves/elm-csv-parser,circuithub/elm-result-extra,1.0.0 <= v < 2.0.0
JustusAdam/betablogger,circuithub/elm-result-extra,1.4.0 <= v < 2.0.0
circuithub/elm-number-format,circuithub/elm-string-split,1.0.3 <= v < 2.0.0
robertjlooby/elm-test,elm-community/elm-lazy-list,1.3.0 <= v < 2.0.0
idubrov/strumerge,elm-community/elm-undo-redo,1.0.1 <= v < 2.0.0
abinayasudhir/NativeUIExplorer,elm-native-ui/elm-native-ui,1.0.0 <= v <= 1.0.0
ohanhi/elm-native-ui-stopwatch,elm-native-ui/elm-native-ui,1.0.0 <= v <= 1.0.0
elm-tools/parser,elm-tools/parser-primitives,1.0.0 <= v < 2.0.0
Reed-Yuan/geo-elm,eskimoblood/elm-color-extra,1.0.0 <= v < 1.0.1
Reed-Yuan/gpx-file-drop,eskimoblood/elm-color-extra,1.0.0 <= v < 1.0.1
fifth-postulate/brainbow,eskimoblood/elm-color-extra,3.0.0 <= v < 4.0.0
tiziano88/elm-harmonograph,eskimoblood/elm-color-extra,3.0.1 <= v < 4.0.0
spiralman/licht,eskimoblood/elm-color-extra,3.0.3 <= v < 4.0.0
damienklinnert/elm-spinner,eskimoblood/elm-color-extra,3.0.4 <= v < 4.0.0
guiding-hand/frontend,eskimoblood/elm-color-extra,3.0.4 <= v < 4.0.0
julianjelfs/thruster,eskimoblood/elm-color-extra,3.2.3 <= v < 4.0.0
toastal/favicon-swapper,eskimoblood/elm-color-extra,4.0.0 <= v < 5.0.0
thebritican/goat,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
haklabbeograd/elm,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
canadaduane/typed-svg,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
KurtRMueller/click-it,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
elm-bodybuilder/elegant,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
gdotdesign/elm-ui,eskimoblood/elm-color-extra,5.0.0 <= v < 6.0.0
meilab/meilab_blog,fbonetti/elm-phoenix-socket,2.1.0 <= v < 3.0.0
AlexKovalevych/evolution,fbonetti/elm-phoenix-socket,2.1.0 <= v < 3.0.0
korczis/the-scratch,fbonetti/elm-phoenix-socket,2.2.0 <= v < 3.0.0
jahewson/elm-graphql-demo,jahewson/elm-graphql-module,1.0.0 <= v < 2.0.0
aspushkinus/hobo-elm,lukewestby/elm-http-builder,1.0.0 <= v < 2.0.0
bnkrs/bnk-frontend,lukewestby/elm-http-builder,2.0.0 <= v < 3.0.0
inwenia/inwenia,lukewestby/elm-http-builder,2.0.0 <= v < 3.0.0
lukewestby/elm-codegen-preview,lukewestby/elm-http-builder,2.0.0 <= v < 3.0.0
HumbleSpark/many-tweet,lukewestby/elm-http-builder,2.0.0 <= v < 3.0.0
albertoblaz/hackweek-elm,lukewestby/elm-http-builder,4.0.0 <= v < 5.0.0
cbml-forth/hme,lukewestby/elm-http-builder,4.0.0 <= v < 5.0.0
elm-community/builtwithelm,lukewestby/elm-http-builder,4.0.0 <= v < 5.0.0
interpretation-experiment/gistr-app,lukewestby/elm-http-builder,5.0.0 <= v < 6.0.0
bitterjug/elm-wpc,lukewestby/elm-http-builder,5.0.0 <= v < 6.0.0
megapctr/Yak,lukewestby/elm-http-builder,5.0.0 <= v < 6.0.0
korczis/the-scratch,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
CenterApp/center-client,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
gargoris/stonebreaker,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
tilgram/tilgram-frontend,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
rtfeldman/elm-spa-example,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
participateapp/web-client,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
vito/customs,lukewestby/elm-http-builder,5.1.0 <= v < 6.0.0
marcosh/elm-joindin,marcosh/elm-html-to-unicode,1.0.1 <= v < 2.0.0
dillonkearns/mobster,mdgriffith/elm-color-mixing,1.1.1 <= v < 2.0.0
thebritican/goat,mpizenberg/elm-touch-events,2.0.0 <= v < 3.0.0
zaboco/elm-draggable,mpizenberg/elm-touch-events,3.0.0 <= v < 4.0.0
basile-henry/haze,mpizenberg/elm-touch-events,2.0.0 <= v <= 3.0.0
jontore/elm-spotify,pzingg/elm-navigation-extra,1.1.3 <= v < 2.0.0
Fresheyeball/elm-node,Fresheyeball/elm-tuple-extra,1.0.0 <= v < 2.0.0
bruno-cadorette/TheLambdaReactor,Fresheyeball/elm-tuple-extra,1.0.0 <= v < 2.0.0
mathphreak/yummy-goodness,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
APNIC-net/rdap-history-ui,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
gameiro9k/test,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
gargoris/stonebreaker,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
elm-bodybuilder/elegant,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
stil4m/elm-analyse,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
gkubisa/elm-app-boilerplate,Fresheyeball/elm-tuple-extra,3.0.0 <= v < 4.0.0
inwenia/inwenia,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
jmahoney/reader-elm,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
jinjor/office-maker,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
HumbleSpark/many-tweet,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
JamesHageman/rangle-elm-starter,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
kkpoon/elm-starter,NoRedInk/elm-decode-pipeline,1.1.2 <= v < 2.0.0
CyberCRI/creative-leaps,NoRedInk/elm-decode-pipeline,2.0.0 <= v < 3.0.0
id3as/elm-spa-template,NoRedInk/elm-decode-pipeline,2.0.0 <= v < 3.0.0
parametric-svg/parametric-svg.surge.sh,NoRedInk/elm-decode-pipeline,2.0.0 <= v < 3.0.0
joevbruno/portfolio-elm,NoRedInk/elm-decode-pipeline,2.0.0 <= v < 3.0.0
aotarola/whiz,NoRedInk/elm-decode-pipeline,2.0.0 <= v < 3.0.0
krwenholz/budget-visualization,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
kamn/elm-realworld,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
HackerExperience/HEBorn,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
joanllenas/elm-blog,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
interpretation-experiment/gistr-app,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
fifth-postulate/turing-machine,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
jimmycuadra/dashl,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
RGBboy/websocket-server,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
cullophid/gmfy,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
AllanNozomu/mp-elm,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
oleiade/patron,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
CD1212/Doughnut,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
Conrad2134/elm-quiz,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
1602/elm-json-schema,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
norefle/apsides,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
mateusfccp/Monogra-Editor,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
albertoblaz/hackweek-elm,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
Guilhermeslucas/jarbas,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
bipol/macklemore,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
orus-io/elm-nats,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
johnwesonga/elm-blog,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
FunctionalFirstPhoenix/loaner,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
mthadley/thenews,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
klemola/extending-tea,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
korczis/the-scratch,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
Guid75/picross-elm,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
CenterApp/center-client,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
shuaibiyy/elm-json-schema-types,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
gargoris/stonebreaker,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
meilab/meilab_blog,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
ThibautGery/hn-elm,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
rogeriochaves/jarbas,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
beyeran/trier-sentiments,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
jfairbank/elm-demos,NoRedInk/elm-decode-pipeline,3.0.0 <= v < 4.0.0
